RecordID,Brainwave,TP9,AF7,AF8,TP10
5573,Theta,0.92937064,-0.19119564,-0.36461732,0.8580631
5574,Gamma,-0.036351856,-0.2592633,-0.40570205,-0.118827224
5575,Alpha,0.853393,-0.13642973,-0.13219571,0.614615
5576,Beta,0.5030975,0.05102505,-0.11690288,0.41769403
5577,Delta,1.4317591,0.3813279,0.17056933,1.2490292
5578,Theta,0.92372936,-0.18963765,-0.30612102,0.876191
5579,Gamma,-0.02873413,-0.22981353,-0.39703777,-0.11687534
5580,Alpha,0.853393,-0.13642973,-0.08273092,0.614615
5581,Beta,0.5035556,0.028561182,-0.13554853,0.41243687
5582,Delta,1.4386117,0.39152744,0.18403389,1.272184
5583,Theta,0.8995092,-0.18787348,-0.24171317,0.880236
5584,Gamma,-0.03543116,-0.20801494,-0.38069284,-0.111169346
5585,Alpha,0.853393,-0.13642973,0.008970539,0.81012416
5586,Beta,0.53162163,0.005660117,-0.14546373,0.42681316
5587,Delta,1.4500077,0.41428053,0.20991878,1.2994946
5588,Theta,0.8555233,-0.1838666,-0.17474262,0.8515032
5589,Gamma,-0.062729605,-0.1963203,-0.3629775,-0.07769313
5590,Alpha,0.81628615,-0.13485783,0.07112877,0.8381505
5591,Beta,0.5316575,-0.014742257,-0.1476085,0.43669936
5592,Delta,1.4672294,0.4460734,0.24870493,1.3609214
5593,Theta,0.80029166,-0.17623965,-0.11359372,0.8147233
5594,Gamma,-0.09906059,-0.19254935,-0.34778896,-0.045522764
5595,Alpha,0.78636324,-0.13485783,0.09786354,0.832942
5596,Beta,0.53302807,-0.030910123,-0.1457467,0.41843548
5597,Delta,1.486849,0.48533237,0.2970334,1.3928882
5598,Theta,0.74500704,-0.1660102,-0.06832804,0.7734042
5599,Gamma,-0.13301381,-0.19348674,-0.3360502,-0.024402307
5600,Alpha,0.7849138,-0.124285,0.10988148,0.81906325
5601,Beta,0.5374831,-0.035499524,-0.14124611,0.40493378
5602,Delta,1.5105866,0.52746195,0.34801757,1.436873
5603,Theta,0.7138734,-0.14890467,-0.042531636,0.7320056
5604,Gamma,-0.14815584,-0.19609153,-0.3288057,0.001201208
5605,Alpha,0.7764088,-0.09542791,0.10988148,0.8126402
5606,Beta,0.54652905,-0.018880121,-0.13287605,0.4092854
5607,Delta,1.5397469,0.5720213,0.39393649,1.4904802
5608,Theta,0.71225333,-0.124465704,-0.034873243,0.71002054
5609,Gamma,-0.1422499,-0.19510894,-0.3286582,0.026651565
5610,Alpha,0.7362041,-0.08510856,0.10988148,0.8126402
5611,Beta,0.5615357,0.016406685,-0.12169567,0.44362092
5612,Delta,1.5698484,0.61381316,0.43378243,1.5374057
5613,Theta,0.7235801,-0.10066269,-0.03900487,0.7254924
5614,Gamma,-0.12563138,-0.1861453,-0.33758986,0.04586207
5615,Alpha,0.7253562,-0.1539074,0.117114775,0.8126402
5616,Beta,0.57996863,0.054325815,-0.11188235,0.44362092
5617,Delta,1.5893327,0.6423263,0.45962828,1.5374057
5618,Theta,0.72350454,-0.092719086,-0.04745746,0.7254924
5619,Gamma,-0.10624134,-0.1719427,-0.35649306,0.04586207
5620,Alpha,0.7253562,-0.19299845,0.12915646,0.8126402
5621,Beta,0.5947861,0.08080842,-0.10889758,0.44362092
5622,Delta,1.5849208,0.6449837,0.46407774,1.5374057
5623,Theta,0.69436806,-0.110878095,-0.052889794,0.7254924
5624,Gamma,-0.08626722,-0.16228768,-0.3833779,0.04586207
5625,Alpha,0.7253562,-0.19838211,0.12915646,0.8126402
5626,Beta,0.5963095,0.09196276,-0.11415922,0.44362092
5627,Delta,1.5469894,0.6196452,0.4495144,1.5374057
5628,Theta,0.6320838,-0.15442047,-0.05131126,0.7254924
5629,Gamma,-0.06676873,-0.16339342,-0.4111295,0.04586207
5630,Alpha,0.708087,-0.21178347,0.12915646,0.8126402
5631,Beta,0.584003,0.09272097,-0.121627204,0.44362092
5632,Delta,1.4741548,0.57266307,0.42279664,1.5374057
5633,Theta,0.5534571,-0.20572212,-0.043157093,0.7254924
5634,Gamma,-0.048368715,-0.16961299,-0.42622483,0.04586207
5635,Alpha,0.67374545,-0.23658226,0.12915646,0.8126402
5636,Beta,0.5707604,0.09047155,-0.12058943,0.44362092
5637,Delta,1.3769679,0.524987,0.39667916,1.5374057
5638,Theta,0.49576917,-0.23916501,-0.03637573,0.7254924
5639,Gamma,-0.033255894,-0.16966307,-0.41841745,0.04586207
5640,Alpha,0.689994,-0.24189425,0.117891304,0.8126402
5641,Beta,0.5774959,0.08998317,-0.10637753,0.44362092
5642,Delta,1.2888348,0.49866924,0.38638195,1.5374057
5643,Theta,0.52010375,-0.23587579,-0.037456334,0.7254924
5644,Gamma,-0.04656789,-0.16154875,-0.3924122,0.04586207
5645,Alpha,0.71656775,-0.24174058,0.110786706,0.8126402
5646,Beta,0.6220092,0.09184926,-0.08446273,0.44362092
5647,Delta,1.2607503,0.49908155,0.39335203,1.5374057
5648,Theta,0.60545444,-0.20154122,-0.04830066,0.7254924
5649,Gamma,-0.06109809,-0.15357807,-0.3660089,0.04586207
5650,Alpha,0.7179472,-0.2377923,0.11016535,0.8126402
5651,Beta,0.66522884,0.09338568,-0.06383516,0.44362092
5652,Delta,1.2764226,0.5108923,0.40627292,1.5374057
5653,Theta,0.6776411,-0.15836948,-0.06817327,0.7254924
5654,Gamma,-0.0760422,-0.15327705,-0.3534682,0.04586207
5655,Alpha,0.7110164,-0.23082286,0.114626646,0.8126402
5656,Beta,0.6642204,0.09161773,-0.05005632,0.44362092
5657,Delta,1.2774359,0.516389,0.41165012,1.5374057
5658,Theta,0.69563735,-0.12582193,-0.10187412,0.7254924
5659,Gamma,-0.09320845,-0.1600732,-0.3576393,0.04586207
5660,Alpha,0.7029065,-0.21867876,0.11624553,0.8126402
5661,Beta,0.58044213,0.08784237,-0.043183003,0.44362092
5662,Delta,1.2052923,0.50588244,0.4026389,1.5374057
5663,Theta,0.6354358,-0.110434696,-0.15482615,0.7254924
5664,Gamma,-0.11520037,-0.16794676,-0.37095693,0.04586207
5665,Alpha,0.7029065,-0.19536676,0.11464855,0.8126402
5666,Beta,0.5440486,0.0853081,-0.04091928,0.44362092
5667,Delta,1.144502,0.48204044,0.3804965,1.5374057
5668,Theta,0.57064253,-0.11010938,-0.22623202,0.7254924
5669,Gamma,-0.15055037,-0.17240188,-0.38350496,0.04586207
5670,Alpha,0.7172701,-0.1566323,0.110237926,0.6447919
5671,Beta,0.5156374,0.08289036,-0.039453384,0.22590435
5672,Delta,1.0885037,0.44420895,0.3442609,1.0287647
5673,Theta,0.51239663,-0.12122966,-0.30330086,0.26572222
5674,Gamma,-0.18548875,-0.17414014,-0.3901745,-0.4111524
5675,Alpha,0.74264884,-0.11717135,0.065316916,0.6477644
5676,Beta,0.50075364,0.07140319,-0.03674162,0.22562188
5677,Delta,1.0370195,0.39242852,0.29480624,0.94255126
5678,Theta,0.46197397,-0.14953819,-0.370582,0.24492092
5679,Gamma,-0.21244034,-0.17819422,-0.39136633,-0.40517193
5680,Alpha,0.7605635,-0.06539685,0.03695616,0.6477644
5681,Beta,0.494277,0.040444385,-0.034256876,0.25374675
5682,Delta,0.99878234,0.32156855,0.23777136,0.8749901
5683,Theta,0.41937116,-0.1978579,-0.4121847,0.2326061
5684,Gamma,-0.2308434,-0.19022834,-0.39094958,-0.3859784
5685,Alpha,0.77447003,-0.04795131,0.02441132,0.6503236
5686,Beta,0.4871676,-0.011127998,-0.034985665,0.29355377
5687,Delta,0.97460854,0.22480847,0.1688741,0.82416475
5688,Theta,0.38579097,-0.25679824,-0.42354533,0.25167063
5689,Gamma,-0.24600138,-0.21067746,-0.39365655,-0.36117786
5690,Alpha,0.77447003,-0.06901985,0.010099659,0.6666305
5691,Beta,0.4744761,-0.07071703,-0.040825143,0.3277203
5692,Delta,0.9597999,0.11086121,0.09708031,0.7870731
5693,Theta,0.36156544,-0.304005,-0.41028973,0.30206776
5694,Gamma,-0.26164207,-0.23205025,-0.40100932,-0.33704603
5695,Alpha,0.77447003,-0.09871114,-0.011741136,0.7064256
5696,Beta,0.45927158,-0.11978314,-0.05032508,0.34757507
5697,Delta,0.9461209,0.014690925,0.04000449,0.7582938
5698,Theta,0.34418097,-0.3234003,-0.38732123,0.3640702
5699,Gamma,-0.27556378,-0.2454795,-0.40975797,-0.31449425
5700,Alpha,0.77447003,-0.09950962,-0.035056535,0.7920835
5701,Beta,0.45049164,-0.14866601,-0.060349986,0.3538799
5702,Delta,0.93013686,-0.04177126,0.00232041,0.73847955
5703,Theta,0.32965356,-0.32249635,-0.37239167,0.41553202
5704,Gamma,-0.2823483,-0.2504141,-0.41659257,-0.29060566
5705,Alpha,0.77447003,-0.09468057,-0.035056535,0.8347321
5706,Beta,0.45314267,-0.1620296,-0.070702374,0.3514926
5707,Delta,0.9204567,-0.06277471,-0.017052673,0.7364395
5708,Theta,0.3193403,-0.31876028,-0.37697393,0.44796488
5709,Gamma,-0.28096303,-0.25790575,-0.42518002,-0.26508707
5710,Alpha,0.77447003,-0.09468057,-0.035056535,0.8392206
5711,Beta,0.46348614,-0.16827275,-0.0843058,0.34590515
5712,Delta,0.9206075,-0.07503418,-0.04287672,0.7457789
5713,Theta,0.32079905,-0.31844828,-0.3970844,0.46485534
5714,Gamma,-0.27649763,-0.27886587,-0.44308087,-0.23880468
5715,Alpha,0.7705147,-0.07809626,-0.035056535,0.8392206
5716,Beta,0.46499205,-0.17086092,-0.10081631,0.34317002
5717,Delta,0.8971959,-0.10026352,-0.0911553,0.78005457
5718,Theta,0.31184566,-0.31013715,-0.42496797,0.48028287
5719,Gamma,-0.28625703,-0.31066206,-0.47194353,-0.21377774
5720,Alpha,0.75810033,-0.022415124,-0.017561521,0.8392206
5721,Beta,0.44911855,-0.16884196,-0.114427105,0.34821606
5722,Delta,0.8363323,-0.12463442,-0.1537672,0.8485669
5723,Theta,0.25189695,-0.27875093,-0.4560494,0.50815856
5724,Gamma,-0.30662733,-0.33776423,-0.49880546,-0.19301511
5725,Alpha,0.696896,-0.003112423,0.016709581,0.8392206
5726,Beta,0.42890173,-0.16357778,-0.11674137,0.34821606
5727,Delta,0.77575773,-0.1259561,-0.20554586,0.8485669
5728,Theta,0.16957447,-0.22806656,-0.4892107,0.50815856
5729,Gamma,-0.33419117,-0.34536955,-0.5049626,-0.19301511
5730,Alpha,0.62458044,0.000532417,0.007055861,0.79565483
5731,Beta,0.4139012,-0.15921828,-0.106331065,0.34569588
5732,Delta,0.7366209,-0.107241884,-0.23279682,0.77038944
5733,Theta,0.10225333,-0.17848614,-0.51860523,0.52266693
5734,Gamma,-0.35989082,-0.33550552,-0.48541033,-0.18505226
5735,Alpha,0.60596514,0.000532417,-0.014624147,0.7913186
5736,Beta,0.41231573,-0.16164872,-0.09131412,0.35309768
5737,Delta,0.73171073,-0.061279863,-0.238865,0.72560406
5738,Theta,0.08292509,-0.14638823,-0.5354908,0.5374026
5739,Gamma,-0.3735874,-0.31977648,-0.45555905,-0.17021969
5740,Alpha,0.6049842,0.000532417,-0.026968252,0.789268
5741,Beta,0.42251256,-0.17463046,-0.080342166,0.36929682
5742,Delta,0.7469207,0.07284336,-0.24155891,0.7232163
5743,Theta,0.099914655,-0.12952282,-0.53453404,0.55421627
5744,Gamma,-0.3719672,-0.30245024,-0.43114597,-0.15073103
5745,Alpha,0.5958815,-0.001997143,0.024651892,0.8198369
5746,Beta,0.43504494,-0.19071218,-0.078253485,0.39863852
5747,Delta,0.7757342,0.28257445,-0.23100196,0.88367766
5748,Theta,0.12979712,-0.09153816,-0.5041811,0.5738125
5749,Gamma,-0.3607305,-0.27836353,-0.41522422,-0.13535543
5750,Alpha,0.585626,-0.005468159,0.12670098,0.84298754
5751,Beta,0.44154182,-0.2058449,-0.08493821,0.4314492
5752,Delta,0.8162794,0.30919227,-0.14170213,1.0537802
5753,Theta,0.16637607,-0.07110893,-0.4188776,0.6244307
5754,Gamma,-0.34875938,-0.2709185,-0.39750645,-0.112775
5755,Alpha,0.53276205,-0.011295548,0.20020251,0.85127985
5756,Beta,0.44195166,-0.21021926,-0.09534988,0.4595031
5757,Delta,0.8519123,0.3387933,0.043727137,1.2129804
5758,Theta,0.20696992,-0.049973927,-0.27622303,0.71247625
5759,Gamma,-0.34001586,-0.256511,-0.36481896,-0.083836935
5760,Alpha,0.5696034,-0.032693345,0.22089927,0.85127985
5761,Beta,0.46701238,-0.2008424,-0.09876036,0.4577175
5762,Delta,1.026528,0.37064835,0.2577904,1.2502395
5763,Theta,0.50469196,-0.029169029,-0.12105923,0.73633426
5764,Gamma,-0.29880163,-0.23757438,-0.30954677,-0.07116342
5765,Alpha,0.7331951,-0.058477778,0.22089927,0.85127985
5766,Beta,0.52318484,-0.1831564,-0.08579409,0.45120707
5767,Delta,1.1310396,0.40384135,0.4335932,1.2903413
5768,Theta,0.6684341,-0.008650435,0.011763357,0.75290036
5769,Gamma,-0.24808158,-0.21778421,-0.24146065,-0.05913599
5770,Alpha,0.9065026,-0.07865663,0.22089927,0.85127985
5771,Beta,0.6053701,-0.1634,-0.05952073,0.4474273
5772,Delta,1.1938915,0.4380234,0.55073845,1.3350407
5773,Theta,0.75670946,0.014885371,0.10785791,0.761328
5774,Gamma,-0.20344383,-0.1971555,-0.17999695,-0.047370013
5775,Alpha,0.964494,-0.088160284,0.24132396,0.85127985
5776,Beta,0.6798995,-0.14423926,-0.03142389,0.4529268
5777,Delta,1.2316854,0.47334275,0.61157954,1.3849884
5778,Theta,0.8014742,0.04712597,0.16744423,0.76720524
5779,Gamma,-0.17867187,-0.17299259,-0.13836168,-0.037936695
5780,Alpha,0.9632138,-0.09057459,0.3169651,0.80274403
5781,Beta,0.721767,-0.1267223,-0.008796745,0.47078967
5782,Delta,1.2497671,0.5138073,0.63751537,1.4384482
5783,Theta,0.81810033,0.089970864,0.19871007,0.7797269
5784,Gamma,-0.17516735,-0.14343674,-0.11804334,-0.032967966
5785,Alpha,0.958486,-0.097255744,0.36831436,0.699417
5786,Beta,0.72863847,-0.11332849,0.009531077,0.50072074
5787,Delta,1.2475622,0.5585524,0.6482541,1.4991149
5788,Theta,0.81507576,0.13699578,0.21321405,0.80605316
5789,Gamma,-0.18217297,-0.111586936,-0.11172254,-0.035115186
5790,Alpha,0.9684955,-0.10365738,0.3816794,0.65648645
5791,Beta,0.71509117,-0.10959611,0.028858569,0.53784865
5792,Delta,1.2328264,0.6075741,0.65535986,1.5631179
5793,Theta,0.8035354,0.17093886,0.22295682,0.8404695
5794,Gamma,-0.18525878,-0.085238636,-0.10866389,-0.047009975
5795,Alpha,1.0011432,-0.10206172,0.3816794,0.65648645
5796,Beta,0.6796889,-0.09691965,0.05051,0.53784865
5797,Delta,1.2362261,0.59584785,0.6589597,1.5631179
5798,Theta,0.7858506,0.14171705,0.23760028,0.8404695
5799,Gamma,-0.19510175,-0.09531053,-0.10113187,-0.047009975
5800,Alpha,1.0580494,-0.14798765,0.3816794,0.65648645
5801,Beta,0.649298,-0.054913003,0.06955333,0.53784865
5802,Delta,1.2655112,0.56792927,0.6617333,1.5631179
5803,Theta,0.7924586,0.062514715,0.25865737,0.8404695
5804,Gamma,-0.19736141,-0.11163789,-0.08785482,-0.047009975
5805,Alpha,1.0970234,-0.28537065,0.3816794,0.65648645
5806,Beta,0.62477094,0.00133431,0.07977154,0.53784865
5807,Delta,1.2919053,0.53853357,0.664619,1.5631179
5808,Theta,0.81299496,-0.047986675,0.282323,0.8404695
5809,Gamma,-0.19000646,-0.11719431,-0.07305842,-0.047009975
5810,Alpha,1.108854,-0.3760602,0.3816794,0.72256374
5811,Beta,0.60323447,0.04769218,0.0792394,0.5071769
5812,Delta,1.3018953,0.5020962,0.66718274,1.5811197
5813,Theta,0.8361896,-0.14577955,0.30229366,0.8444085
5814,Gamma,-0.17640156,-0.1115755,-0.062181395,0.05519113
5815,Alpha,1.108854,-0.3874022,0.3816794,0.72256374
5816,Beta,0.5809899,0.07584028,0.07096802,0.5071769
5817,Delta,1.293024,0.3751162,0.6692078,1.5811197
5818,Theta,0.85243106,-0.20605,0.31516773,0.8444085
5819,Gamma,-0.16361247,-0.11250614,-0.057775456,0.05519113
5820,Alpha,1.108854,-0.42102608,0.3816794,0.72256374
5821,Beta,0.5576015,0.087434314,0.060440075,0.5071769
5822,Delta,1.2726871,-0.2770767,0.668604,1.5811197
5823,Theta,0.8556002,-0.349915,0.31845948,0.8444085
5824,Gamma,-0.15722492,-0.13767327,-0.05868938,0.05519113
5825,Alpha,1.108854,-0.4079557,0.3816794,0.72256374
5826,Beta,0.5370204,0.06883954,0.051594287,0.5071769
5827,Delta,1.2473685,-0.30531287,0.6560812,1.5811197
5828,Theta,0.84538966,-0.3741449,0.3079603,0.8444085
5829,Gamma,-0.15714365,-0.15580787,-0.064924166,0.05519113
5830,Alpha,1.108854,-0.4051095,0.3777874,0.72256374
5831,Beta,0.5254869,0.05543436,0.04454771,0.5071769
5832,Delta,1.2208256,-0.3281238,0.6179226,1.5811197
5833,Theta,0.8273654,-0.38718796,0.2771936,0.8444085
5834,Gamma,-0.16126786,-0.17656507,-0.07943692,0.05519113
5835,Alpha,1.108854,-0.4051095,0.3536986,0.72256374
5836,Beta,0.5220869,0.04152315,0.035862222,0.5071769
5837,Delta,1.1698843,-0.35069817,0.5382412,1.5811197
5838,Theta,0.7830137,-0.39520487,0.22337674,0.8444085
5839,Gamma,-0.16994919,-0.19821836,-0.10871929,0.05519113
5840,Alpha,1.108854,-0.39049903,0.3326411,0.72256374
5841,Beta,0.516151,0.024625923,0.021784699,0.5071769
5842,Delta,1.1188942,-0.37545118,0.40862444,1.5811197
5843,Theta,0.7366598,-0.40547347,0.1495948,0.8444085
5844,Gamma,-0.18746653,-0.22002622,-0.15489411,0.05519113
5845,Alpha,1.1077963,-0.3845686,0.3067172,0.5633456
5846,Beta,0.49367413,0.00753609,0.004277322,0.33795086
5847,Delta,1.0748364,-0.40206137,0.23907101,0.9211951
5848,Theta,0.7015963,-0.42219952,0.06831254,0.59566116
5849,Gamma,-0.21016906,-0.23918183,-0.20919521,0.076882884
5850,Alpha,1.0642619,-0.3845686,0.284633,0.58430135
5851,Beta,0.452374,-0.006249048,-0.009947138,0.31161654
5852,Delta,1.0411389,-0.42451954,0.07725525,0.85060126
5853,Theta,0.6823483,-0.44313318,-0.002157008,0.5680714
5854,Gamma,-0.23189047,-0.2528151,-0.25490203,0.045213465
5855,Alpha,0.9564542,-0.3845686,0.26981074,0.60160786
5856,Beta,0.40555772,-0.01632975,-0.01702503,0.2959776
5857,Delta,1.0172522,-0.43875626,-0.034739234,0.81067693
5858,Theta,0.6781764,-0.4644611,-0.048978772,0.5587375
5859,Gamma,-0.24705912,-0.25787768,-0.27888235,0.015880788
5860,Alpha,0.8476951,-0.38119012,0.21563773,0.61453557
5861,Beta,0.3715575,-0.024891485,-0.020909443,0.29569608
5862,Delta,1.005671,-0.44153252,-0.10197808,0.8019735
5863,Theta,0.6827974,-0.48227113,-0.07528616,0.56588304
5864,Gamma,-0.25443172,-0.25378522,-0.28339857,-0.013711811
5865,Alpha,0.79675066,-0.34687477,0.09473004,0.6258909
5866,Beta,0.35934484,-0.033327214,-0.031475153,0.3037474
5867,Delta,0.98861814,-0.4165857,-0.15967281,0.812261
5868,Theta,0.6854363,-0.48951086,-0.09561744,0.5720791
5869,Gamma,-0.2582841,-0.24268629,-0.28255865,-0.039898407
5870,Alpha,0.8062569,-0.22265646,-0.05792094,0.62900716
5871,Beta,0.3615562,-0.045206,-0.05519168,0.30964398
5872,Delta,0.94602764,-0.3909333,-0.20536126,0.83230436
5873,Theta,0.6765667,-0.5315168,-0.12750478,0.5636996
5874,Gamma,-0.26492056,-0.22890936,-0.2905236,-0.05823975
5875,Alpha,0.8184218,-0.14138964,-0.18606412,0.62900716
5876,Beta,0.366762,-0.06972822,-0.08975336,0.30964398
5877,Delta,0.8609278,-0.31178442,-0.25173968,0.83230436
5878,Theta,0.649575,-0.5350823,-0.17649454,0.5636996
5879,Gamma,-0.27954447,-0.22012597,-0.31456345,-0.05823975
5880,Alpha,0.80472225,-0.12770799,-0.22413668,0.62900716
5881,Beta,0.36634615,-0.098330654,-0.12479148,0.30964398
5882,Delta,0.7490544,-0.24358441,-0.3017129,0.83230436
5883,Theta,0.6005166,-0.51172817,-0.23705195,0.5636996
5884,Gamma,-0.30360883,-0.21941614,-0.3531385,-0.05823975
5885,Alpha,0.7298217,-0.12999997,-0.2662771,0.59039766
5886,Beta,0.35819718,-0.119165316,-0.1458857,0.30594656
5887,Delta,0.64308006,-0.192152,-0.34245682,0.7985398
5888,Theta,0.5299473,-0.4869684,-0.28940597,0.5411431
5889,Gamma,-0.3339864,-0.22101402,-0.39563417,-0.12417769
5890,Alpha,0.6223131,-0.15100273,-0.33531156,0.60002154
5891,Beta,0.34801197,-0.13068306,-0.14612462,0.29617465
5892,Delta,0.58397496,-0.15750952,-0.35598025,0.9399246
5893,Theta,0.4474705,-0.47678423,-0.3195849,0.58219516
5894,Gamma,-0.36451346,-0.21671626,-0.42904034,-0.11968097
5895,Alpha,0.59486806,-0.16092998,-0.36506692,0.60297126
5896,Beta,0.3421107,-0.14277923,-0.13160272,0.29432487
5897,Delta,0.5755251,-0.13438708,-0.32808948,1.0241337
5898,Theta,0.3746878,-0.48072883,-0.3246526,0.62178874
5899,Gamma,-0.38695928,-0.20421518,-0.44799832,-0.12008577
5900,Alpha,0.6051719,-0.16092998,-0.35639566,0.60297126
5901,Beta,0.3386219,-0.16451989,-0.113268755,0.2995834
5902,Delta,0.6238214,-0.11452557,-0.27987888,1.0764518
5903,Theta,0.3364447,-0.48843515,-0.30416512,0.64890647
5904,Gamma,-0.39779606,-0.18751712,-0.45529673,-0.12300094
5905,Alpha,0.6791659,-0.16092998,-0.31835827,0.60297126
5906,Beta,0.32741705,-0.19332743,-0.09665557,0.2995834
5907,Delta,0.742861,-0.088493496,-0.22569187,1.0764518
5908,Theta,0.350464,-0.48649326,-0.2537693,0.64890647
5909,Gamma,-0.39683092,-0.1701118,-0.45289344,-0.12300094
5910,Alpha,0.7331461,-0.16035412,-0.1818868,0.60297126
5911,Beta,0.2985456,-0.2208606,-0.08249267,0.2831031
5912,Delta,0.90745103,-0.052890718,-0.1663713,1.1072068
5913,Theta,0.41759914,-0.46726623,-0.18300106,0.6597529
5914,Gamma,-0.38557342,-0.1518508,-0.4404943,-0.13852656
5915,Alpha,0.7322625,-0.14599963,-0.089346945,0.59531736
5916,Beta,0.2617027,-0.2412608,-0.07057448,0.27184653
5917,Delta,0.9315452,-0.010594805,-0.10754324,1.1412666
5918,Theta,0.42468134,-0.4362563,-0.117910445,0.6703157
5919,Gamma,-0.38331878,-0.13299695,-0.4219119,-0.14983131
5920,Alpha,0.7312966,-0.1354785,-0.031762913,0.59531736
5921,Beta,0.2173592,-0.2542702,-0.06174605,0.27193543
5922,Delta,0.9584834,0.029469965,-0.06475489,1.1804751
5923,Theta,0.43009722,-0.4076734,-0.07665516,0.68703455
5924,Gamma,-0.37202945,-0.11649136,-0.40712392,-0.15848057
5925,Alpha,0.7312966,-0.122829,0.008937024,0.5848201
5926,Beta,0.18261419,-0.25979385,-0.056605317,0.28150862
5927,Delta,0.98834604,0.05555028,-0.045784224,1.2249392
5928,Theta,0.43489146,-0.39146733,-0.058984198,0.71024084
5929,Gamma,-0.35571283,-0.10493683,-0.40242854,-0.16475624
5930,Alpha,0.7312966,-0.10706376,0.05429729,0.5682208
5931,Beta,0.16712698,-0.25623405,-0.053248692,0.29106057
5932,Delta,1.0181235,0.06765299,-0.048235632,1.2719483
5933,Theta,0.43847698,-0.38493615,-0.052184142,0.7326771
5934,Gamma,-0.34163275,-0.09980024,-0.40764257,-0.1639017
5935,Alpha,0.7312966,-0.08855486,0.0743751,0.54191995
5936,Beta,0.16385433,-0.24508882,-0.04985222,0.2905682
5937,Delta,1.0455377,0.069059804,-0.05989696,1.3200206
5938,Theta,0.44018227,-0.378029,-0.04346588,0.7505602
5939,Gamma,-0.33516407,-0.10170433,-0.41714752,-0.15073198
5940,Alpha,0.7312966,-0.081410974,0.07832154,0.69229686
5941,Beta,0.1552519,-0.2338738,-0.048013024,0.2693762
5942,Delta,1.0729129,0.057768445,-0.06847026,1.301244
5943,Theta,0.44017047,-0.368476,-0.028368715,0.7213604
5944,Gamma,-0.33354208,-0.112048395,-0.4239533,-0.14088747
5945,Alpha,0.780019,-0.08354058,0.081142455,0.7138484
5946,Beta,0.13581638,-0.22974925,-0.051115964,0.2343482
5947,Delta,1.0914334,0.032260578,-0.070531644,1.2775134
5948,Theta,0.4329392,-0.3658676,-0.008851139,0.7143994
5949,Gamma,-0.32613122,-0.1307762,-0.42305195,-0.1270248
5950,Alpha,0.7916767,-0.11278812,0.081142455,0.7489579
5951,Beta,0.09433811,-0.23651361,-0.060135566,0.21573101
5952,Delta,1.0977557,-0.007234628,-0.070006914,1.2289038
5953,Theta,0.42509985,-0.37589186,0.010946893,0.69182193
5954,Gamma,-0.31671605,-0.15502045,-0.41454357,-0.11558069
5955,Alpha,0.7968567,-0.16163214,0.081142455,0.7489579
5956,Beta,0.06629129,-0.25328106,-0.072529174,0.20385504
5957,Delta,1.093754,-0.052064657,-0.06728025,1.1941638
5958,Theta,0.42321125,-0.38958403,0.028874507,0.6814746
5959,Gamma,-0.3092939,-0.18187928,-0.40351656,-0.100993976
5960,Alpha,0.8166095,-0.1799076,0.081142455,0.74922353
5961,Beta,0.08395183,-0.27504626,-0.08561814,0.20407727
5962,Delta,1.0864084,-0.09375249,-0.06539352,1.1362008
